film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
893,"TITANS JERK","A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China",2006,1,NULL,4,4.99,91,11.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
898,"TOURIST PELICAN","A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia",2006,1,NULL,4,4.99,152,18.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
899,"TOWERS HURRICANE","A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention",2006,1,NULL,7,0.99,144,14.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
900,"TOWN ARK","A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft",2006,1,NULL,6,2.99,136,17.99,R,"Behind the Scenes","2006-02-15 05:03:42"
903,"TRAFFIC HOBBIT","A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat",2006,1,NULL,5,4.99,139,13.99,G,"Trailers,Commentaries","2006-02-15 05:03:42"
908,"TRAP GUYS","A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert",2006,1,NULL,3,4.99,110,11.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
910,"TREATMENT JEKYLL","A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft",2006,1,NULL,3,0.99,87,19.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
911,"TRIP NEWTON","A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park",2006,1,NULL,7,4.99,64,14.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
914,"TROUBLE DATE","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan",2006,1,NULL,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
919,"TYCOON GATHERING","A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse",2006,1,NULL,3,4.99,82,17.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
920,"UNBREAKABLE KARATE","A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia",2006,1,NULL,3,0.99,62,16.99,G,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
923,"UNFAITHFUL KILL","A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans",2006,1,NULL,7,2.99,78,12.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
924,"UNFORGIVEN ZOOLANDER","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory",2006,1,NULL,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
926,"UNTOUCHABLES SUNRISE","A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House",2006,1,NULL,5,2.99,120,11.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
927,"UPRISING UPTOWN","A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin",2006,1,NULL,6,2.99,174,16.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
928,"UPTOWN YOUNG","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",2006,1,NULL,5,2.99,84,16.99,PG,Commentaries,"2006-02-15 05:03:42"
933,"VAMPIRE WHALE","A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention",2006,1,NULL,4,4.99,126,11.99,NC-17,"Trailers,Commentaries","2006-02-15 05:03:42"
935,"VANISHED GARDEN","A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California",2006,1,NULL,5,0.99,142,17.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
937,"VARSITY TRIP","A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention",2006,1,NULL,7,2.99,85,14.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
938,"VELVET TERMINATOR","A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park",2006,1,NULL,3,4.99,173,14.99,R,"Behind the Scenes","2006-02-15 05:03:42"
939,"VERTIGO NORTHWEST","A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan",2006,1,NULL,4,2.99,90,17.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
940,"VICTORY ACADEMY","A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert",2006,1,NULL,6,0.99,64,19.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
946,"VIRTUAL SPOILERS","A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia",2006,1,NULL,3,4.99,144,14.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
947,"VISION TORQUE","A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank",2006,1,NULL,5,0.99,59,16.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
950,"VOLUME HOUSE","A Boring Tale of a Dog And a Woman who must Meet a Dentist in California",2006,1,NULL,7,4.99,132,12.99,PG,Commentaries,"2006-02-15 05:03:42"
952,"WAGON JAWS","A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse",2006,1,NULL,7,2.99,152,17.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
954,"WAKE JAWS","A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin",2006,1,NULL,7,4.99,73,18.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
955,"WALLS ARTIST","A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House",2006,1,NULL,7,4.99,135,19.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
958,"WARDROBE PHANTOM","A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India",2006,1,NULL,6,2.99,178,19.99,G,"Trailers,Commentaries","2006-02-15 05:03:42"
960,"WARS PLUTO","A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert",2006,1,NULL,5,2.99,128,15.99,G,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
962,"WASTELAND DIVINE","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China",2006,1,NULL,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
963,"WATCH TRACY","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,NULL,5,0.99,78,12.99,PG,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
964,"WATERFRONT DELIVERANCE","A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria",2006,1,NULL,4,4.99,61,17.99,G,"Behind the Scenes","2006-02-15 05:03:42"
966,"WEDDING APOLLO","A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",2006,1,NULL,3,0.99,70,14.99,PG,Trailers,"2006-02-15 05:03:42"
968,"WEREWOLF LOLA","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,NULL,6,4.99,79,19.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
970,"WESTWARD SEABISCUIT","A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China",2006,1,NULL,7,0.99,52,11.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
971,"WHALE BIKINI","A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention",2006,1,NULL,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
976,"WIND PHANTOM","A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,6,0.99,111,12.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
978,"WISDOM WORKER","A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station",2006,1,NULL,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
980,"WIZARD COLDBLOODED","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention",2006,1,NULL,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
981,"WOLVES DESIRE","A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse",2006,1,NULL,7,0.99,55,13.99,NC-17,"Behind the Scenes","2006-02-15 05:03:42"
983,"WON DARES","A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat",2006,1,NULL,7,2.99,105,18.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
985,"WONDERLAND CHRISTMAS","A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station",2006,1,NULL,4,4.99,111,19.99,PG,Commentaries,"2006-02-15 05:03:42"
987,"WORDS HUNTER","A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention",2006,1,NULL,3,2.99,116,13.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
990,"WORLD LEATHERNECKS","A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",2006,1,NULL,3,0.99,171,13.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
992,"WRATH MILE","A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery",2006,1,NULL,5,0.99,176,17.99,NC-17,"Trailers,Commentaries","2006-02-15 05:03:42"
995,"YENTL IDAHO","A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin",2006,1,NULL,5,4.99,86,11.99,R,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
997,"YOUTH KICK","A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat",2006,1,NULL,4,0.99,179,14.99,NC-17,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
1000,"ZORRO ARK","A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery",2006,1,NULL,3,4.99,50,18.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
